Entity,Code,Year,Augmented Human Development Index (AHDI),World region according to OWID,Augmented Human Development Index (AHDI) (Annotations)
Myanmar,MMR,2010,0.17253722,Asia,
Myanmar,MMR,2015,0.239758,Asia,
Myanmar,MMR,2020,0.32442257,Asia,
Namibia,NAM,1870,0.020300502,Africa,
Namibia,NAM,1880,0.022967562,Africa,
Namibia,NAM,1890,0.034254387,Africa,
Namibia,NAM,1900,0.045499552,Africa,
Namibia,NAM,1913,0.05733755,Africa,
Namibia,NAM,1925,0.06921475,Africa,
Namibia,NAM,1929,0.080256276,Africa,
Namibia,NAM,1933,0.08196321,Africa,
Namibia,NAM,1938,0.08836272,Africa,
Namibia,NAM,1950,0.11304383,Africa,
Namibia,NAM,1955,0.12217513,Africa,
Namibia,NAM,1960,0.12953071,Africa,
Namibia,NAM,1965,0.14178446,Africa,
Namibia,NAM,1970,0.15182833,Africa,
Namibia,NAM,1975,0.16305475,Africa,
Namibia,NAM,1980,0.19513483,Africa,
Namibia,NAM,1985,0.20415197,Africa,
Namibia,NAM,1990,0.33012724,Africa,
Namibia,NAM,1995,0.34390715,Africa,
Namibia,NAM,2000,0.3131371,Africa,
Namibia,NAM,2005,0.31966576,Africa,
Namibia,NAM,2010,0.336061,Africa,
Namibia,NAM,2015,0.376965,Africa,
Namibia,NAM,2020,0.3788032,Africa,
Nepal,NPL,1870,0.018933909,Asia,
Nepal,NPL,1880,0.019170811,Asia,
Nepal,NPL,1890,0.019399244,Asia,
Nepal,NPL,1900,0.02229249,Asia,
Nepal,NPL,1913,0.022609858,Asia,
Nepal,NPL,1925,0.029019399,Asia,
Nepal,NPL,1929,0.030240558,Asia,
Nepal,NPL,1933,0.032509554,Asia,
Nepal,NPL,1938,0.034036096,Asia,
Nepal,NPL,1950,0.03937817,Asia,
Nepal,NPL,1955,0.05482206,Asia,
Nepal,NPL,1960,0.066074155,Asia,
Nepal,NPL,1965,0.06361828,Asia,
Nepal,NPL,1970,0.07243248,Asia,
Nepal,NPL,1975,0.08164023,Asia,
Nepal,NPL,1980,0.097663194,Asia,
Nepal,NPL,1985,0.11358674,Asia,
Nepal,NPL,1990,0.15546098,Asia,
Nepal,NPL,1995,0.20106246,Asia,
Nepal,NPL,2000,0.2252068,Asia,
Nepal,NPL,2005,0.20664223,Asia,
Nepal,NPL,2010,0.295716,Asia,
Nepal,NPL,2015,0.30524856,Asia,
Nepal,NPL,2020,0.32662618,Asia,
Netherlands,NLD,1870,0.21939297,Europe,
Netherlands,NLD,1880,0.23331949,Europe,
Netherlands,NLD,1890,0.25448728,Europe,
Netherlands,NLD,1900,0.27722743,Europe,
Netherlands,NLD,1913,0.3139504,Europe,
Netherlands,NLD,1925,0.38543993,Europe,
Netherlands,NLD,1929,0.38612634,Europe,
Netherlands,NLD,1933,0.4030038,Europe,
Netherlands,NLD,1938,0.4142475,Europe,
Netherlands,NLD,1950,0.45505702,Europe,
Netherlands,NLD,1955,0.47330922,Europe,
Netherlands,NLD,1960,0.49813694,Europe,
Netherlands,NLD,1965,0.51557326,Europe,
Netherlands,NLD,1970,0.5439925,Europe,
Netherlands,NLD,1975,0.5663752,Europe,
Netherlands,NLD,1980,0.5955375,Europe,
Netherlands,NLD,1985,0.61240417,Europe,
Netherlands,NLD,1990,0.62973595,Europe,
Netherlands,NLD,1995,0.64866745,Europe,
Netherlands,NLD,2000,0.667619,Europe,
Netherlands,NLD,2005,0.68756336,Europe,
Netherlands,NLD,2010,0.7167882,Europe,
Netherlands,NLD,2015,0.74280804,Europe,
Netherlands,NLD,2020,0.76978844,Europe,
New Zealand,NZL,1870,0.2574225,Oceania,
New Zealand,NZL,1880,0.28473145,Oceania,
New Zealand,NZL,1890,0.30513898,Oceania,
New Zealand,NZL,1900,0.3670365,Oceania,
New Zealand,NZL,1913,0.39558002,Oceania,
New Zealand,NZL,1925,0.4262337,Oceania,
New Zealand,NZL,1929,0.44017127,Oceania,
New Zealand,NZL,1933,0.44441956,Oceania,
New Zealand,NZL,1938,0.4542734,Oceania,
New Zealand,NZL,1950,0.48429722,Oceania,
New Zealand,NZL,1955,0.49552247,Oceania,
New Zealand,NZL,1960,0.5095762,Oceania,
New Zealand,NZL,1965,0.51536846,Oceania,
New Zealand,NZL,1970,0.5373027,Oceania,
New Zealand,NZL,1975,0.5697554,Oceania,
New Zealand,NZL,1980,0.574854,Oceania,
New Zealand,NZL,1985,0.59962213,Oceania,
New Zealand,NZL,1990,0.6186276,Oceania,
New Zealand,NZL,1995,0.6520514,Oceania,
New Zealand,NZL,2000,0.6981879,Oceania,
New Zealand,NZL,2005,0.7404163,Oceania,
New Zealand,NZL,2010,0.74852324,Oceania,
New Zealand,NZL,2015,0.77153677,Oceania,
New Zealand,NZL,2020,0.81164175,Oceania,
Nicaragua,NIC,1913,0.057800524,North America,
Nicaragua,NIC,1925,0.06470884,North America,
Nicaragua,NIC,1929,0.06993516,North America,
Nicaragua,NIC,1933,0.06886532,North America,
Nicaragua,NIC,1938,0.07086174,North America,
Nicaragua,NIC,1950,0.088586785,North America,
Nicaragua,NIC,1955,0.098104104,North America,
Nicaragua,NIC,1960,0.107008405,North America,
Nicaragua,NIC,1965,0.1167526,North America,
Nicaragua,NIC,1970,0.124555126,North America,
Nicaragua,NIC,1975,0.13546917,North America,
Nicaragua,NIC,1980,0.17812996,North America,
Nicaragua,NIC,1985,0.22555824,North America,
Nicaragua,NIC,1990,0.29315352,North America,
Nicaragua,NIC,1995,0.32819647,North America,
Nicaragua,NIC,2000,0.32872382,North America,
Nicaragua,NIC,2005,0.33850738,North America,
Nicaragua,NIC,2010,0.31131685,North America,
Nicaragua,NIC,2015,0.27973405,North America,
Nicaragua,NIC,2020,0.22726451,North America,
Niger,NER,1870,0.025774483,Africa,
Niger,NER,1880,0.027313482,Africa,
Niger,NER,1890,0.028831694,Africa,
Niger,NER,1900,0.03241831,Africa,
Niger,NER,1913,0.03020547,Africa,
Niger,NER,1925,0.030036183,Africa,
Niger,NER,1929,0.031763937,Africa,
Niger,NER,1933,0.03586263,Africa,
Niger,NER,1938,0.040171333,Africa,
Niger,NER,1950,0.040661573,Africa,
Niger,NER,1955,0.042777512,Africa,
Niger,NER,1960,0.05002512,Africa,
Niger,NER,1965,0.054385982,Africa,
Niger,NER,1970,0.05924524,Africa,
Niger,NER,1975,0.061341546,Africa,
Niger,NER,1980,0.06991816,Africa,
Niger,NER,1985,0.07486944,Africa,
Niger,NER,1990,0.10332625,Africa,
Niger,NER,1995,0.12916629,Africa,
Niger,NER,2000,0.1390801,Africa,
Niger,NER,2005,0.15380612,Africa,
Niger,NER,2010,0.13725606,Africa,
Niger,NER,2015,0.19631484,Africa,
Niger,NER,2020,0.20149691,Africa,
Nigeria,NGA,1870,0.026667729,Africa,
Nigeria,NGA,1880,0.02813716,Africa,
Nigeria,NGA,1890,0.029471999,Africa,
Nigeria,NGA,1900,0.03077825,Africa,
Nigeria,NGA,1913,0.031327356,Africa,
Nigeria,NGA,1925,0.036599427,Africa,
Nigeria,NGA,1929,0.037114177,Africa,
Nigeria,NGA,1933,0.038610958,Africa,
Nigeria,NGA,1938,0.05394907,Africa,
Nigeria,NGA,1950,0.07029839,Africa,
Nigeria,NGA,1955,0.09069755,Africa,
Nigeria,NGA,1960,0.11228859,Africa,
Nigeria,NGA,1965,0.11894632,Africa,
Nigeria,NGA,1970,0.1050185,Africa,
Nigeria,NGA,1975,0.11341523,Africa,
Nigeria,NGA,1980,0.14887619,Africa,
Nigeria,NGA,1985,0.12474432,Africa,
Nigeria,NGA,1990,0.13891608,Africa,
Nigeria,NGA,1995,0.14269549,Africa,
Nigeria,NGA,2000,0.2095013,Africa,
Nigeria,NGA,2005,0.22609189,Africa,
Nigeria,NGA,2010,0.25016668,Africa,
Nigeria,NGA,2015,0.2830834,Africa,
Nigeria,NGA,2020,0.2915622,Africa,
Non-1995 OECD (AHDI),,1870,0.048288617,,
Non-1995 OECD (AHDI),,1880,0.04959811,,
Non-1995 OECD (AHDI),,1890,0.05197042,,
Non-1995 OECD (AHDI),,1900,0.056874175,,
Non-1995 OECD (AHDI),,1913,0.06750742,,
Non-1995 OECD (AHDI),,1925,0.077170625,,
Non-1995 OECD (AHDI),,1929,0.087232314,,
Non-1995 OECD (AHDI),,1933,0.09204342,,
Non-1995 OECD (AHDI),,1938,0.10271131,,
Non-1995 OECD (AHDI),,1950,0.1282431,,
Non-1995 OECD (AHDI),,1955,0.15386035,,
Non-1995 OECD (AHDI),,1960,0.16189641,,
Non-1995 OECD (AHDI),,1965,0.18126266,,
Non-1995 OECD (AHDI),,1970,0.19420645,,
Non-1995 OECD (AHDI),,1975,0.19279021,,
Non-1995 OECD (AHDI),,1980,0.22585583,,
Non-1995 OECD (AHDI),,1985,0.24134523,,
Non-1995 OECD (AHDI),,1990,0.26971793,,
Non-1995 OECD (AHDI),,1995,0.29389337,,
Non-1995 OECD (AHDI),,2000,0.3173195,,
Non-1995 OECD (AHDI),,2005,0.33609667,,
Non-1995 OECD (AHDI),,2010,0.35335937,,
Non-1995 OECD (AHDI),,2015,0.3631419,,
Non-1995 OECD (AHDI),,2020,0.3578147,,
North Africa (AHDI),,1870,0.038089,,
North Africa (AHDI),,1880,0.038314078,,
North Africa (AHDI),,1890,0.045628402,,
North Africa (AHDI),,1900,0.052168958,,
North Africa (AHDI),,1913,0.060352296,,
North Africa (AHDI),,1925,0.06917994,,
North Africa (AHDI),,1929,0.07343483,,
North Africa (AHDI),,1933,0.07507156,,
North Africa (AHDI),,1938,0.08095095,,
North Africa (AHDI),,1950,0.110407054,,
North Africa (AHDI),,1955,0.10334715,,
North Africa (AHDI),,1960,0.11359413,,
North Africa (AHDI),,1965,0.13038684,,
North Africa (AHDI),,1970,0.13868378,,
North Africa (AHDI),,1975,0.15459694,,
North Africa (AHDI),,1980,0.1800542,,
North Africa (AHDI),,1985,0.2140176,,
North Africa (AHDI),,1990,0.23491807,,
North Africa (AHDI),,1995,0.24987347,,
North Africa (AHDI),,2000,0.27518064,,
North Africa (AHDI),,2005,0.2872274,,
North Africa (AHDI),,2010,0.30353376,,
North Africa (AHDI),,2015,0.31239876,,
North Africa (AHDI),,2020,0.3403318,,
Norway,NOR,1870,0.23957516,Europe,
Norway,NOR,1880,0.24632657,Europe,
Norway,NOR,1890,0.25659132,Europe,
Norway,NOR,1900,0.28295437,Europe,
Norway,NOR,1913,0.32179347,Europe,
Norway,NOR,1925,0.3684023,Europe,
Norway,NOR,1929,0.3758668,Europe,
Norway,NOR,1933,0.3916465,Europe,
Norway,NOR,1938,0.41017485,Europe,
Norway,NOR,1950,0.4624589,Europe,
Norway,NOR,1955,0.49351016,Europe,
Norway,NOR,1960,0.52111,Europe,
Norway,NOR,1965,0.5473016,Europe,
Norway,NOR,1970,0.5704258,Europe,
Norway,NOR,1975,0.60063475,Europe,
Norway,NOR,1980,0.63522637,Europe,
Norway,NOR,1985,0.65481997,Europe,
Norway,NOR,1990,0.68096673,Europe,
Norway,NOR,1995,0.70806384,Europe,
Norway,NOR,2000,0.7281206,Europe,
Norway,NOR,2005,0.75260794,Europe,
Norway,NOR,2010,0.7732427,Europe,
Norway,NOR,2015,0.8046542,Europe,
Norway,NOR,2020,0.8412479,Europe,
OECD (AHDI),,1870,0.17144412,,
OECD (AHDI),,1880,0.19293232,,
OECD (AHDI),,1890,0.21415785,,
OECD (AHDI),,1900,0.23801033,,
OECD (AHDI),,1913,0.26625258,,
OECD (AHDI),,1925,0.3086498,,
OECD (AHDI),,1929,0.3181377,,
OECD (AHDI),,1933,0.3171546,,
OECD (AHDI),,1938,0.32303035,,
OECD (AHDI),,1950,0.40910527,,
OECD (AHDI),,1955,0.44661477,,
OECD (AHDI),,1960,0.47039607,,
OECD (AHDI),,1965,0.49465108,,
OECD (AHDI),,1970,0.5254851,,
OECD (AHDI),,1975,0.55955714,,
OECD (AHDI),,1980,0.6000845,,
OECD (AHDI),,1985,0.6271374,,
OECD (AHDI),,1990,0.6553886,,
OECD (AHDI),,1995,0.67902726,,
OECD (AHDI),,2000,0.7034309,,
OECD (AHDI),,2005,0.72773826,,
OECD (AHDI),,2010,0.75924116,,
OECD (AHDI),,2015,0.7549179,,
OECD (AHDI),,2020,0.7600403,,
Oman,OMN,1870,0.019673059,Asia,
Oman,OMN,1880,0.019818721,Asia,
Oman,OMN,1890,0.019961243,Asia,
Oman,OMN,1900,0.02419734,Asia,
Oman,OMN,1913,0.025604062,Asia,
Oman,OMN,1925,0.025542727,Asia,
Oman,OMN,1929,0.032461967,Asia,
Oman,OMN,1933,0.03540868,Asia,
Oman,OMN,1938,0.03658497,Asia,
Oman,OMN,1950,0.053287663,Asia,
Oman,OMN,1955,0.06263812,Asia,
Oman,OMN,1960,0.07053943,Asia,
Oman,OMN,1965,0.07988724,Asia,
Oman,OMN,1970,0.11515804,Asia,
Oman,OMN,1975,0.13476644,Asia,
Oman,OMN,1980,0.16269398,Asia,
Oman,OMN,1985,0.19078392,Asia,
Oman,OMN,1990,0.21433537,Asia,
Oman,OMN,1995,0.24890818,Asia,
Oman,OMN,2000,0.28323162,Asia,
Oman,OMN,2005,0.31214222,Asia,
Oman,OMN,2010,0.3339,Asia,
Oman,OMN,2015,0.34875336,Asia,
Oman,OMN,2020,0.38920376,Asia,
Pakistan,PAK,1950,0.10558431,Asia,
Pakistan,PAK,1955,0.109938614,Asia,
Pakistan,PAK,1960,0.10052135,Asia,
Pakistan,PAK,1965,0.122390434,Asia,
Pakistan,PAK,1970,0.1209676,Asia,
Pakistan,PAK,1975,0.14701301,Asia,
Pakistan,PAK,1980,0.13399613,Asia,
Pakistan,PAK,1985,0.1644776,Asia,
Pakistan,PAK,1990,0.20768085,Asia,
Pakistan,PAK,1995,0.21890438,Asia,
Pakistan,PAK,2000,0.19351402,Asia,
Pakistan,PAK,2005,0.24515653,Asia,
Pakistan,PAK,2010,0.27382985,Asia,
Pakistan,PAK,2015,0.27570385,Asia,
Pakistan,PAK,2020,0.2638195,Asia,
Panama,PAN,1950,0.19875088,North America,
Panama,PAN,1955,0.22496344,North America,
Panama,PAN,1960,0.24476063,North America,
Panama,PAN,1965,0.25231934,North America,
Panama,PAN,1970,0.21266456,North America,
Panama,PAN,1975,0.23575792,North America,
Panama,PAN,1980,0.25681227,North America,
Panama,PAN,1985,0.2665031,North America,
Panama,PAN,1990,0.3654997,North America,
Panama,PAN,1995,0.45433196,North America,
Panama,PAN,2000,0.4733172,North America,
Panama,PAN,2005,0.49717754,North America,
Panama,PAN,2010,0.5118227,North America,
Panama,PAN,2015,0.5445267,North America,
Panama,PAN,2020,0.5520355,North America,
Paraguay,PRY,1950,0.15825485,South America,
Paraguay,PRY,1955,0.15390141,South America,
Paraguay,PRY,1960,0.13654335,South America,
Paraguay,PRY,1965,0.15911862,South America,
Paraguay,PRY,1970,0.16694945,South America,
Paraguay,PRY,1975,0.17525132,South America,
Paraguay,PRY,1980,0.1880479,South America,
Paraguay,PRY,1985,0.19440548,South America,
Paraguay,PRY,1990,0.29362693,South America,
Paraguay,PRY,1995,0.35448328,South America,
Paraguay,PRY,2000,0.36143917,South America,
Paraguay,PRY,2005,0.39034456,South America,
Paraguay,PRY,2010,0.42028025,South America,
Paraguay,PRY,2015,0.419529,South America,
Paraguay,PRY,2020,0.43498343,South America,
Peru,PER,1870,0.051067278,South America,
Peru,PER,1880,0.038248435,South America,
Peru,PER,1890,0.054844208,South America,
Peru,PER,1900,0.060257435,South America,
Peru,PER,1913,0.07398382,South America,
Peru,PER,1925,0.0859695,South America,
Peru,PER,1929,0.097527206,South America,
Peru,PER,1933,0.09237226,South America,
Peru,PER,1938,0.0986302,South America,
Peru,PER,1950,0.11375532,South America,
Peru,PER,1955,0.12973842,South America,
Peru,PER,1960,0.20336857,South America,
Peru,PER,1965,0.23716979,South America,
Peru,PER,1970,0.1495669,South America,
Peru,PER,1975,0.16363934,South America,
Peru,PER,1980,0.25911513,South America,
Peru,PER,1985,0.34556064,South America,
Peru,PER,1990,0.34944627,South America,
Peru,PER,1995,0.2828338,South America,
Peru,PER,2000,0.3323507,South America,
Peru,PER,2005,0.49150512,South America,
Peru,PER,2010,0.4938713,South America,
Peru,PER,2015,0.5178997,South America,
Peru,PER,2020,0.52734023,South America,
Philippines,PHL,1870,0.031641703,Asia,
Philippines,PHL,1880,0.034548543,Asia,
Philippines,PHL,1890,0.038830705,Asia,
Philippines,PHL,1900,0.044762794,Asia,
Philippines,PHL,1913,0.06346786,Asia,
Philippines,PHL,1925,0.10802573,Asia,
Philippines,PHL,1929,0.11724204,Asia,
Philippines,PHL,1933,0.12496827,Asia,
Philippines,PHL,1938,0.13899751,Asia,
Philippines,PHL,1950,0.17683475,Asia,
Philippines,PHL,1955,0.20803943,Asia,
Philippines,PHL,1960,0.21899962,Asia,
Philippines,PHL,1965,0.23074496,Asia,
Philippines,PHL,1970,0.23755857,Asia,
Philippines,PHL,1975,0.15966566,Asia,
Philippines,PHL,1980,0.1911584,Asia,
Philippines,PHL,1985,0.20029432,Asia,
Philippines,PHL,1990,0.34932747,Asia,
Philippines,PHL,1995,0.364563,Asia,
Philippines,PHL,2000,0.38445407,Asia,
Philippines,PHL,2005,0.37211975,Asia,
Philippines,PHL,2010,0.39476252,Asia,
Philippines,PHL,2015,0.43008852,Asia,
Philippines,PHL,2020,0.3870563,Asia,
Poland,POL,1870,0.058404546,Europe,
Poland,POL,1880,0.07488488,Europe,
Poland,POL,1890,0.07389348,Europe,
Poland,POL,1900,0.08451338,Europe,
Poland,POL,1913,0.112120025,Europe,
Poland,POL,1925,0.21680684,Europe,
Poland,POL,1929,0.18380645,Europe,
Poland,POL,1933,0.18062095,Europe,
Poland,POL,1938,0.19424076,Europe,
Poland,POL,1950,0.18409145,Europe,
Poland,POL,1955,0.20219336,Europe,
Poland,POL,1960,0.23389247,Europe,
Poland,POL,1965,0.2490272,Europe,
Poland,POL,1970,0.2608211,Europe,
Poland,POL,1975,0.2820876,Europe,
Poland,POL,1980,0.29165673,Europe,
Poland,POL,1985,0.29517028,Europe,
Poland,POL,1990,0.41284612,Europe,
Poland,POL,1995,0.49194157,Europe,
Poland,POL,2000,0.5266362,Europe,
Poland,POL,2005,0.55178493,Europe,
Poland,POL,2010,0.5834164,Europe,
Poland,POL,2015,0.658465,Europe,
Poland,POL,2020,0.61903965,Europe,
Portugal,PRT,1870,0.08085729,Europe,
Portugal,PRT,1880,0.09449474,Europe,
Portugal,PRT,1890,0.113096304,Europe,
Portugal,PRT,1900,0.123459324,Europe,
Portugal,PRT,1913,0.13670248,Europe,
Portugal,PRT,1925,0.14622651,Europe,
Portugal,PRT,1929,0.12024671,Europe,
Portugal,PRT,1933,0.13033354,Europe,
Portugal,PRT,1938,0.130487,Europe,
Portugal,PRT,1950,0.15159206,Europe,
Portugal,PRT,1955,0.16446726,Europe,
Portugal,PRT,1960,0.17797463,Europe,
Portugal,PRT,1965,0.19236417,Europe,
Portugal,PRT,1970,0.21120659,Europe,
Portugal,PRT,1975,0.29554716,Europe,
Portugal,PRT,1980,0.43702012,Europe,
Portugal,PRT,1985,0.45201063,Europe,
Portugal,PRT,1990,0.47477922,Europe,
Portugal,PRT,1995,0.50196445,Europe,
Portugal,PRT,2000,0.53351814,Europe,
Portugal,PRT,2005,0.5573797,Europe,
Portugal,PRT,2010,0.5818168,Europe,
Portugal,PRT,2015,0.6248399,Europe,
Portugal,PRT,2020,0.6365617,Europe,
Qatar,QAT,1870,0.030263482,Asia,
Qatar,QAT,1880,0.026911963,Asia,
Qatar,QAT,1890,0.027302636,Asia,
Qatar,QAT,1900,0.02943759,Asia,
Qatar,QAT,1913,0.03275946,Asia,
Qatar,QAT,1925,0.039798122,Asia,
Qatar,QAT,1929,0.052746926,Asia,
Qatar,QAT,1933,0.05709257,Asia,
Qatar,QAT,1938,0.05966507,Asia,
Qatar,QAT,1950,0.1296286,Asia,
Qatar,QAT,1955,0.14387903,Asia,
Qatar,QAT,1960,0.16015787,Asia,
Qatar,QAT,1965,0.17581029,Asia,
Qatar,QAT,1970,0.19832371,Asia,
Qatar,QAT,1975,0.22240952,Asia,
Qatar,QAT,1980,0.23307702,Asia,
Qatar,QAT,1985,0.23183441,Asia,
Qatar,QAT,1990,0.25659752,Asia,
Qatar,QAT,1995,0.2672084,Asia,
Qatar,QAT,2000,0.28629023,Asia,
Qatar,QAT,2005,0.31229356,Asia,
Qatar,QAT,2010,0.34492517,Asia,
Qatar,QAT,2015,0.37308452,Asia,
Qatar,QAT,2020,0.36152875,Asia,
Romania,ROU,1870,0.06411714,Europe,
Romania,ROU,1880,0.07133725,Europe,
Romania,ROU,1890,0.07945232,Europe,
Romania,ROU,1900,0.09825103,Europe,
Romania,ROU,1913,0.11914967,Europe,
Romania,ROU,1925,0.1440855,Europe,
Romania,ROU,1929,0.15449661,Europe,
Romania,ROU,1933,0.15875062,Europe,
Romania,ROU,1938,0.15646535,Europe,
Romania,ROU,1950,0.15052222,Europe,
Romania,ROU,1955,0.16727005,Europe,
Romania,ROU,1960,0.17972481,Europe,
Romania,ROU,1965,0.20189457,Europe,
Romania,ROU,1970,0.20789535,Europe,
Romania,ROU,1975,0.2199621,Europe,
Romania,ROU,1980,0.22571,Europe,
Romania,ROU,1985,0.23196794,Europe,
Romania,ROU,1990,0.36009592,Europe,
Romania,ROU,1995,0.41108873,Europe,
Romania,ROU,2000,0.43488842,Europe,
Romania,ROU,2005,0.45475212,Europe,
Romania,ROU,2010,0.50517046,Europe,
Romania,ROU,2015,0.53965724,Europe,
Romania,ROU,2020,0.5531515,Europe,
Russia,RUS,1870,0.07022871,Europe,
Russia,RUS,1880,0.064196445,Europe,
Russia,RUS,1890,0.064509496,Europe,
Russia,RUS,1900,0.070711695,Europe,
Russia,RUS,1913,0.087479256,Europe,
Russia,RUS,1925,0.08073471,Europe,
Russia,RUS,1929,0.08621876,Europe,
Russia,RUS,1933,0.09303768,Europe,
Russia,RUS,1938,0.10015315,Europe,
Russia,RUS,1950,0.12740012,Europe,
Russia,RUS,1955,0.16063318,Europe,
Russia,RUS,1960,0.17876512,Europe,
Russia,RUS,1965,0.18681552,Europe,
Russia,RUS,1970,0.19520244,Europe,
Russia,RUS,1975,0.20171377,Europe,
Russia,RUS,1980,0.21259683,Europe,
Russia,RUS,1985,0.22296333,Europe,
Russia,RUS,1990,0.3037741,Europe,
Russia,RUS,1995,0.36985728,Europe,
Russia,RUS,2000,0.35167244,Europe,
Russia,RUS,2005,0.34651458,Europe,
Russia,RUS,2010,0.37372163,Europe,
Russia,RUS,2015,0.3730761,Europe,
Russia,RUS,2020,0.3766185,Europe,
Rwanda,RWA,1870,0.017053058,Africa,
Rwanda,RWA,1880,0.017053058,Africa,
Rwanda,RWA,1890,0.017053058,Africa,
Rwanda,RWA,1900,0.022726892,Africa,
Rwanda,RWA,1913,0.028698148,Africa,
Rwanda,RWA,1925,0.029078756,Africa,
Rwanda,RWA,1929,0.03427444,Africa,
Rwanda,RWA,1933,0.03737945,Africa,
Rwanda,RWA,1938,0.038231533,Africa,
Rwanda,RWA,1950,0.04708849,Africa,
Rwanda,RWA,1955,0.054388966,Africa,
Rwanda,RWA,1960,0.080287375,Africa,
Rwanda,RWA,1965,0.10120923,Africa,
Rwanda,RWA,1970,0.11476708,Africa,
Rwanda,RWA,1975,0.10605858,Africa,
Rwanda,RWA,1980,0.122220375,Africa,
Rwanda,RWA,1985,0.13423286,Africa,
Rwanda,RWA,1990,0.14217855,Africa,
Rwanda,RWA,1995,0.121500134,Africa,
Rwanda,RWA,2000,0.13892785,Africa,
Rwanda,RWA,2005,0.17419486,Africa,
Rwanda,RWA,2010,0.19668126,Africa,
Rwanda,RWA,2015,0.21381332,Africa,
Rwanda,RWA,2020,0.22427148,Africa,
Saint Kitts and Nevis,KNA,1950,0.22501719,North America,
Saint Kitts and Nevis,KNA,1955,0.28040212,North America,
Saint Kitts and Nevis,KNA,1960,0.31597838,North America,
Saint Kitts and Nevis,KNA,1965,0.32603538,North America,
Saint Kitts and Nevis,KNA,1970,0.3619732,North America,
Saint Kitts and Nevis,KNA,1975,0.3818707,North America,
Saint Kitts and Nevis,KNA,1980,0.39580753,North America,
Saint Kitts and Nevis,KNA,1985,0.412791,North America,
Saint Kitts and Nevis,KNA,1990,0.42558286,North America,
Saint Kitts and Nevis,KNA,1995,0.44974113,North America,
Saint Kitts and Nevis,KNA,2000,0.4716791,North America,
Saint Kitts and Nevis,KNA,2005,0.4840688,North America,
Saint Kitts and Nevis,KNA,2010,0.48743328,North America,
Saint Kitts and Nevis,KNA,2015,0.48655462,North America,
Saint Kitts and Nevis,KNA,2020,0.49808738,North America,
Saint Lucia,LCA,1950,0.18251115,North America,
Saint Lucia,LCA,1955,0.22476436,North America,
Saint Lucia,LCA,1960,0.24874687,North America,
Saint Lucia,LCA,1965,0.26404315,North America,
Saint Lucia,LCA,1970,0.29768857,North America,
Saint Lucia,LCA,1975,0.31829658,North America,
Saint Lucia,LCA,1980,0.35027653,North America,
Saint Lucia,LCA,1985,0.38350174,North America,
Saint Lucia,LCA,1990,0.41168776,North America,
Saint Lucia,LCA,1995,0.43291697,North America,
Saint Lucia,LCA,2000,0.43829176,North America,
Saint Lucia,LCA,2005,0.45852906,North America,
Saint Lucia,LCA,2010,0.4674535,North America,
Saint Lucia,LCA,2015,0.49437818,North America,
Saint Lucia,LCA,2020,0.4758084,North America,
Saint Vincent and the Grenadines,VCT,1950,0.21167025,North America,
Saint Vincent and the Grenadines,VCT,1955,0.2577841,North America,
Saint Vincent and the Grenadines,VCT,1960,0.3068878,North America,
Saint Vincent and the Grenadines,VCT,1965,0.31889707,North America,
Saint Vincent and the Grenadines,VCT,1970,0.35430437,North America,
Saint Vincent and the Grenadines,VCT,1975,0.36987045,North America,
Saint Vincent and the Grenadines,VCT,1980,0.39228854,North America,
Saint Vincent and the Grenadines,VCT,1985,0.41393617,North America,
Saint Vincent and the Grenadines,VCT,1990,0.45272827,North America,
Saint Vincent and the Grenadines,VCT,1995,0.46306226,North America,
Saint Vincent and the Grenadines,VCT,2000,0.46821937,North America,
Saint Vincent and the Grenadines,VCT,2005,0.48837197,North America,
Saint Vincent and the Grenadines,VCT,2010,0.50295895,North America,
Saint Vincent and the Grenadines,VCT,2015,0.5007593,North America,
Saint Vincent and the Grenadines,VCT,2020,0.54243994,North America,
Sao Tome and Principe,STP,1950,0.054084662,Africa,
Sao Tome and Principe,STP,1955,0.06030554,Africa,
Sao Tome and Principe,STP,1960,0.07014459,Africa,
Sao Tome and Principe,STP,1965,0.08657579,Africa,
Sao Tome and Principe,STP,1970,0.09832147,Africa,
Sao Tome and Principe,STP,1975,0.1407982,Africa,
Sao Tome and Principe,STP,1980,0.16658902,Africa,
Sao Tome and Principe,STP,1985,0.18639652,Africa,
Sao Tome and Principe,STP,1990,0.21070272,Africa,
Sao Tome and Principe,STP,1995,0.27427286,Africa,
Sao Tome and Principe,STP,2000,0.2831237,Africa,
Sao Tome and Principe,STP,2005,0.29899657,Africa,
Sao Tome and Principe,STP,2010,0.317997,Africa,
Sao Tome and Principe,STP,2015,0.34606454,Africa,
Sao Tome and Principe,STP,2020,0.3675937,Africa,
Saudi Arabia,SAU,1870,0.02504461,Asia,
Saudi Arabia,SAU,1880,0.025169844,Asia,
Saudi Arabia,SAU,1890,0.025293235,Asia,
Saudi Arabia,SAU,1900,0.025414847,Asia,
Saudi Arabia,SAU,1913,0.031391125,Asia,
Saudi Arabia,SAU,1925,0.037515454,Asia,
Saudi Arabia,SAU,1929,0.055776086,Asia,
Saudi Arabia,SAU,1933,0.064959966,Asia,
Saudi Arabia,SAU,1938,0.07451046,Asia,
Saudi Arabia,SAU,1950,0.10371477,Asia,
